Symbol,Pattern,NTIS Intraday Score,Intraday Probability %,Confidence,Final Bias,Snapshot Time,Signal Strength
EICHERMOT,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
JSWENERGY,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
ASIANPAINT,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
NHPC,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MIDCPNIFTY,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
HINDUNILVR,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
INOXWIND,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
COCHINSHIP,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
PAGEIND,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
DLF,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
ICICIPRULI,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
CROMPTON,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
NMDC,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
WAAREEENER,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
COLPAL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
JSWSTEEL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MCX,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
SBILIFE,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
YESBANK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
ZYDUSLIFE,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
HEROMOTOCO,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
ULTRACEMCO,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
BANKBARODA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
POLICYBZR,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
RECLTD,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
IREDA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
POWERGRID,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
GAIL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
FEDERALBNK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
LT,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
AUBANK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
IDEA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
HINDPETRO,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
BOSCHLTD,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
HDFCLIFE,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
VOLTAS,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
UNOMINDA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
BANDHANBNK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
PAYTM,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
BSE,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
UNIONBANK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
SRF,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
GMRAIRPORT,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
RBLBANK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
HAVELLS,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
AUROPHARMA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
CDSL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
TATAPOWER,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
ICICIBANK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MAZDOCK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
SBIN,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
TMPV,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MARUTI,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
LAURUSLABS,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
BAJAJ-AUTO,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
NYKAA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
IEX,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
FINNIFTY,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
TATASTEEL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MFSL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
IDFCFIRSTB,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
BEL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
VMM,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
IOC,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
JIOFIN,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
DRREDDY,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
NIFTY,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
INDIGO,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
PNBHOUSING,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
APOLLOHOSP,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
UPL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
SUNPHARMA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MUTHOOTFIN,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
CIPLA,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
TVSMOTOR,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MOTHERSON,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
HDFCBANK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
CANBK,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
HINDZINC,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
INDHOTEL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
RVNL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
ADANIENSOL,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
MANAPPURAM,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
PNB,Fresh Long Buildup,0,60,MEDIUM,NEUTRAL,21:29:14,STABLE
RELIANCE,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
HAL,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
HDFCAMC,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
TITAN,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
NTPC,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
ADANIENT,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
INDIANB,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
BANKINDIA,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
GRASIM,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
BANKNIFTY,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
AXISBANK,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
AMBER,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
BHEL,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
BAJAJHLDNG,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
JINDALSTEL,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
DALBHARAT,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
PFC,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
GODFRYPHLP,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
POLYCAB,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
FORCEMOT,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
ADANIPOWER,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
MOTILALOFS,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
SOLARINDS,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
PGEL,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
CHOLAFIN,Short Covering,20,55,MEDIUM,NEUTRAL,21:29:14,STABLE
PATANJALI,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
CONCOR,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
FORTIS,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
ADANIGREEN,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
OBEROIRLTY,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
BDL,Short Covering,0,55,MEDIUM,NEUTRAL,21:29:14,STABLE
KAYNES,Neutral,20,35,LOW,SELL,21:29:14,WEAK
NAM-INDIA,Neutral,0,35,LOW,SELL,21:29:14,WEAK
BHARTIARTL,Neutral,0,35,LOW,SELL,21:29:14,WEAK
NESTLEIND,Neutral,0,35,LOW,SELL,21:29:14,WEAK
BANKEX,Neutral,0,35,LOW,SELL,21:29:14,WEAK
KOTAKBANK,Neutral,0,35,LOW,SELL,21:29:14,WEAK
CAMS,Neutral,0,35,LOW,SELL,21:29:14,WEAK
LICI,Neutral,0,35,LOW,SELL,21:29:14,WEAK
COALINDIA,Neutral,0,35,LOW,SELL,21:29:14,WEAK
MAXHEALTH,Neutral,0,35,LOW,SELL,21:29:14,WEAK
PIDILITIND,Neutral,0,35,LOW,SELL,21:29:14,WEAK
FOCIT,Short Buildup,20,20,LOW,SELL,21:29:14,WEAK
TATAELXSI,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
TECHM,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
VBL,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
SUPREMEIND,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
ASTRAL,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
PHOENIXLTD,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
RADICO,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
PRESTIGE,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
DABUR,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
IRFC,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
GODREJCP,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
KPITTECH,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
ITC,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
APLAPOLLO,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
GODREJPROP,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
KALYANKJIL,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
TCS,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
MPHASIS,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
ONGC,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
ADANIPORTS,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
JUBLFOOD,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
OIL,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
UNITDSPR,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
PETRONET,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
MARICO,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
BRITANNIA,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
TATACONSUM,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
LUPIN,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
WIPRO,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
PIIND,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
LODHA,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
SHREECEM,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
PERSISTENT,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
LICHSGFIN,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
VEDL,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
INFY,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
OFSS,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
LTM,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
NAUKRI,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
HCLTECH,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
SWIGGY,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
MANKIND,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
ETERNAL,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
COFORGE,Short Buildup,0,20,LOW,SELL,21:29:14,WEAK
INDUSTOWER,Long Unwinding,0,15,LOW,SELL,21:29:14,WEAK
ICICIGI,Long Unwinding,0,15,LOW,SELL,21:29:14,WEAK
INDUSINDBK,Long Unwinding,0,15,LOW,SELL,21:29:14,WEAK
SONACOMS,Long Unwinding,0,15,LOW,SELL,21:29:14,WEAK
