trading_date,observation_timestamp,Symbol,Open,High,Low,Close,ATM Straddle %,current_price,opening_straddle_premium,upper_straddle_breakout_level,lower_straddle_breakout_level,upside_breakout,downside_breakout,standard_straddle_breakout,breakout_direction,Price Chg %,IV Chg %,OI Chg %,PCR Chg %
2026-08-11,2026-08-11T09:27:00,DIXON,14100.0,14142.0,14017.0,14042.0,5.54,14042.0,781.14,14881.14,13318.86,False,False,False,NONE,-0.38,3.32,0.08,-1.96
2026-08-11,2026-08-11T09:27:00,DLF,661.85,663.9,654.4,655.2,5.01,655.2,33.158685,695.008685,628.691315,False,False,False,NONE,-0.9,-0.19,0.06,-1.3
2026-08-11,2026-08-11T09:27:00,DMART,4070.0,4070.0,4034.6,4044.6,4.04,4044.6,164.428,4234.428,3905.572,False,False,False,NONE,-0.04,1.3,0.03,1.37
2026-08-11,2026-08-11T09:27:00,DRREDDY,1162.1,1166.5,1161.9,1166.5,3.41,1166.5,39.62761,1201.72761,1122.47239,False,False,False,NONE,0.43,-0.23,-0.07,0.0
2026-08-11,2026-08-11T09:27:00,EICHERMOT,8020.0,8072.0,8004.5,8071.0,3.53,8071.0,283.106,8303.106,7736.894,False,False,False,NONE,0.77,4.42,0.12,-0.98
2026-08-11,2026-08-11T09:27:00,ETERNAL,312.4,312.4,309.45,309.7,4.81,309.7,15.026439999999997,327.42643999999996,297.37356,False,False,False,NONE,-0.78,3.64,0.06,0.0
2026-08-11,2026-08-11T09:27:00,FEDERALBNK,356.7,357.0,353.95,354.85,3.14,354.85,11.200380000000001,367.90038,345.49962,False,False,False,NONE,-0.22,4.66,0.02,0.0
2026-08-11,2026-08-11T09:27:00,FINNIFTY,26504.6,26518.5,26463.3,26480.9,2.28,26480.9,604.3048799999999,27108.90488,25900.29512,False,False,False,NONE,-0.63,5.78,1.05,-3.77
2026-08-11,2026-08-11T09:27:00,FOCIT,38427.0,38430.0,38379.0,38379.0,4.59,38379.0,1763.7993,40190.7993,36663.2007,False,False,False,NONE,0,-3.23,0.0,0.0
2026-08-11,2026-08-11T09:27:00,FORCEMOT,18550.0,18578.0,18293.0,18347.0,5.71,18347.0,1059.205,19609.205,17490.795,False,False,False,NONE,-0.27,1.87,0.24,-1.49
2026-08-11,2026-08-11T09:27:00,FORTIS,950.0,951.2,943.5,945.5,4.01,945.5,38.095,988.095,911.905,False,False,False,NONE,-0.54,-0.16,0.08,-1.06
2026-08-11,2026-08-11T09:27:00,GAIL,171.96,173.25,171.81,172.68,4.12,172.68,7.084752000000001,179.04475200000002,164.875248,False,False,False,NONE,0.58,-0.42,0.12,0.0
2026-08-11,2026-08-11T09:27:00,GLENMARK,2278.0,2278.0,2262.7,2268.0,4.39,2268.0,100.0042,2378.0042,2177.9958,False,False,False,NONE,0,-2.15,-0.03,-2.0
2026-08-11,2026-08-11T09:27:00,GMRAIRPORT,106.8,106.8,105.63,105.69,6.16,105.69,6.578880000000001,113.37888,100.22112,False,False,False,NONE,-0.78,5.19,0.08,0.0
2026-08-11,2026-08-11T09:27:00,GODFRYPHLP,2249.9,2277.1,2244.3,2252.0,5.79,2252.0,130.26921000000002,2380.16921,2119.63079,False,False,False,NONE,-0.05,-3.06,-0.11,0.0
2026-08-11,2026-08-11T09:27:00,GODREJCP,1020.0,1031.0,1017.0,1025.6,3.92,1025.6,39.984,1059.984,980.016,False,False,False,NONE,-0.33,-1.48,0.4,0.0
2026-08-11,2026-08-11T09:27:00,GODREJPROP,2110.1,2110.1,2095.5,2105.1,5.0,2105.1,105.505,2215.605,2004.5949999999998,False,False,False,NONE,-0.64,1.47,0.02,0.0
2026-08-11,2026-08-11T09:27:00,GRASIM,3384.0,3411.9,3360.1,3368.5,5.72,3368.5,193.5648,3577.5648,3190.4352,False,False,False,NONE,-0.67,3.1,0.19,0.0
2026-08-11,2026-08-11T09:27:00,GVT&D,4312.0,4357.9,4307.2,4311.6,6.34,4311.6,273.38079999999997,4585.3808,4038.6192,False,False,False,NONE,-0.48,-1.01,0.18,1.2
2026-08-11,2026-08-11T09:27:00,HAL,4954.0,4963.8,4921.0,4923.8,5.37,4923.8,266.0298,5220.0298,4687.9702,False,False,False,NONE,-0.51,5.24,0.08,-1.15
2026-08-11,2026-08-11T09:27:00,HAVELLS,1280.9,1285.9,1280.9,1284.6,3.74,1284.6,47.905660000000005,1328.80566,1232.9943400000002,False,False,False,NONE,-0.09,-0.51,-0.01,0.0
2026-08-11,2026-08-11T09:27:00,HCLTECH,1367.0,1379.9,1363.0,1374.2,4.39,1374.2,60.01129999999999,1427.0113,1306.9887,False,False,False,NONE,1.03,3,-0.02,3.7
2026-08-11,2026-08-11T09:27:00,HDFCAMC,2566.9,2566.9,2535.0,2536.0,4.38,2536.0,112.43022,2679.3302200000003,2454.46978,False,False,False,NONE,-1.01,0.58,0.12,-1.32
2026-08-11,2026-08-11T09:27:00,HDFCBANK,734.2,734.2,730.65,732.1,3.88,732.1,28.48696,762.68696,705.7130400000001,False,False,False,NONE,-0.44,2.2,0.19,0.0
2026-08-11,2026-08-11T09:27:00,HDFCLIFE,542.4,542.4,538.2,539.6,3.59,539.6,19.47216,561.87216,522.92784,False,False,False,NONE,-0.57,0.66,0.07,0.0
2026-08-11,2026-08-11T09:27:00,HEROMOTOCO,5882.5,5893.0,5846.0,5880.0,4.33,5880.0,254.71225,6137.21225,5627.78775,False,False,False,NONE,0.15,-0.4,0.21,0.0
2026-08-11,2026-08-11T09:27:00,HINDALCO,1053.85,1066.3,1052.9,1059.95,4.03,1059.95,42.470155,1096.3201549999999,1011.3798449999999,False,False,False,NONE,0.58,-0.12,0.06,3.64
2026-08-11,2026-08-11T09:27:00,HINDPETRO,390.05,391.3,386.0,388.8,4.43,388.8,17.279215,407.32921500000003,372.770785,False,False,False,NONE,-1.02,1.45,1.22,0.0
2026-08-11,2026-08-11T09:27:00,HINDUNILVR,2094.0,2094.0,2080.3,2082.9,2.94,2082.9,61.563599999999994,2155.5636,2032.4364,False,False,False,NONE,-0.4,-1.37,0.09,0.0
2026-08-11,2026-08-11T09:27:00,HINDZINC,601.0,607.3,601.0,604.15,4.91,604.15,29.509100000000004,630.5091,571.4909,False,False,False,NONE,1.1,1.94,-0.4,2.82
2026-08-11,2026-08-11T09:27:00,HYUNDAI,2223.8,2242.4,2223.8,2237.0,4.21,2237.0,93.62198000000001,2317.42198,2130.1780200000003,False,False,False,NONE,0.08,-0.15,0.54,0.0
2026-08-11,2026-08-11T09:27:00,ICICIBANK,1434.4,1437.2,1427.1,1428.4,2.9,1428.4,41.5976,1475.9976000000001,1392.8024,False,False,False,NONE,-0.42,1.16,0.04,0.0
2026-08-11,2026-08-11T09:27:00,ICICIGI,1652.0,1652.0,1634.5,1638.8,4.18,1638.8,69.0536,1721.0536,1582.9464,False,False,False,NONE,-0.63,2.16,0.01,0.0
2026-08-11,2026-08-11T09:27:00,ICICIPRULI,494.15,494.85,491.7,493.05,3.73,493.05,18.431795,512.5817949999999,475.71820499999995,False,False,False,NONE,-0.79,-2.06,0.52,-3.03
2026-08-11,2026-08-11T09:27:00,IDEA,13.28,13.28,12.87,13.04,6.2,13.04,0.82336,14.103359999999999,12.45664,False,False,False,NONE,1.72,-14.42,0.55,-3.64
2026-08-11,2026-08-11T09:27:00,IDFCFIRSTB,85.07,85.07,84.71,84.86,4.09,84.86,3.4793629999999998,88.549363,81.59063699999999,False,False,False,NONE,-0.36,-0.65,0.04,1.45
2026-08-11,2026-08-11T09:27:00,IEX,126.31,126.7,126.31,126.51,4.56,126.51,5.759735999999999,132.069736,120.550264,False,False,False,NONE,-0.3,4.07,0.07,0.0
2026-08-11,2026-08-11T09:27:00,INDHOTEL,733.0,733.0,728.15,729.95,3.55,729.95,26.0215,759.0215,706.9785,False,False,False,NONE,0.03,1.26,0.1,0.0
2026-08-11,2026-08-11T09:27:00,INDIANB,886.0,888.95,881.05,883.4,4.62,883.4,40.9332,926.9331999999999,845.0668000000001,False,False,False,NONE,-0.24,0.93,0.55,0.0
2026-08-11,2026-08-11T09:27:00,INDIGO,5325.5,5327.0,5229.0,5253.0,4.71,5253.0,250.83105,5576.33105,5074.66895,False,False,False,NONE,-1.57,5.08,0.01,0.0
2026-08-11,2026-08-11T09:27:00,INDUSINDBK,1021.5,1024.0,1020.9,1021.0,3.96,1021.0,40.4514,1061.9514,981.0486,False,False,False,NONE,-0.45,0.88,-0.03,-1.79
2026-08-11,2026-08-11T09:27:00,INDUSTOWER,372.85,377.9,372.85,375.35,4.02,375.35,14.98857,387.83857,357.86143000000004,False,False,False,NONE,1.42,-2.38,0.19,7.69
2026-08-11,2026-08-11T09:27:00,INFY,1193.0,1197.0,1187.9,1194.8,4.28,1194.8,51.0604,1244.0604,1141.9396,False,False,False,NONE,0.52,-3.1,0.02,0.0
2026-08-11,2026-08-11T09:27:00,INOXWIND,73.3,74.15,72.82,73.86,6.6,73.86,4.8378,78.1378,68.4622,False,False,False,NONE,0.18,0.52,0.39,-1.89
2026-08-11,2026-08-11T09:27:00,IOC,140.54,140.54,139.01,139.42,3.83,139.42,5.382682,145.92268199999998,135.157318,False,False,False,NONE,-1.32,6.21,-0.07,1.35
2026-08-11,2026-08-11T09:27:00,IREDA,116.5,116.6,115.86,116.35,5.43,116.35,6.325949999999999,122.82595,110.17405,False,False,False,NONE,0.03,-3.18,0.07,0.0
2026-08-11,2026-08-11T09:27:00,IRFC,88.38,88.4,88.23,88.32,4.61,88.32,4.074318,92.454318,84.30568199999999,False,False,False,NONE,-0.5,1.8,0.02,0.0
2026-08-11,2026-08-11T09:27:00,ITC,283.5,283.6,281.9,281.9,2.69,281.9,7.62615,291.12615,275.87385,False,False,False,NONE,-0.53,3.33,0.04,0.0
2026-08-11,2026-08-11T09:27:00,JINDALSTEL,1122.9,1123.6,1112.8,1115.2,3.87,1115.2,43.456230000000005,1166.35623,1079.44377,False,False,False,NONE,-0.65,0.95,0.24,-1.28
2026-08-11,2026-08-11T09:27:00,JIOFIN,255.05,255.1,252.9,254.2,4.82,254.2,12.293410000000002,267.34341,242.75659000000002,False,False,False,NONE,-0.53,3.01,0.16,-1.59
2026-08-11,2026-08-11T09:27:00,JSWENERGY,585.0,585.0,577.1,577.55,4.24,577.55,24.804000000000002,609.804,560.196,False,False,False,NONE,-0.61,5.6,0.65,-7.78
2026-08-11,2026-08-11T09:27:00,JSWSTEEL,1304.2,1306.2,1302.2,1302.2,3.66,1302.2,47.733720000000005,1351.93372,1256.46628,False,False,False,NONE,-0.4,0.17,0.01,0.0
2026-08-11,2026-08-11T09:27:00,JUBLFOOD,488.6,489.55,484.65,485.7,7.19,485.7,35.130340000000004,523.7303400000001,453.46966000000003,False,False,False,NONE,-0.41,1.81,0.3,0.0
2026-08-11,2026-08-11T09:27:00,KALYANKJIL,605.4,607.85,600.6,601.0,8.35,601.0,50.55089999999999,655.9508999999999,554.8491,False,False,False,NONE,-0.02,-0.56,-0.13,0.0
2026-08-11,2026-08-11T09:27:00,KAYNES,3765.5,3765.5,3721.7,3757.7,6.97,3757.7,262.45535,4027.95535,3503.04465,False,False,False,NONE,-0.38,-3.85,1.37,1.32
2026-08-11,2026-08-11T09:27:00,KEI,5660.0,5705.3,5648.1,5651.4,4.82,5651.4,272.812,5932.812,5387.188,False,False,False,NONE,-0.18,5.67,-0.24,0.0
2026-08-11,2026-08-11T09:27:00,KFINTECH,938.95,938.95,924.75,925.95,5.97,925.95,56.055315,995.005315,882.8946850000001,False,False,False,NONE,-0.68,3.15,0.11,0.0
2026-08-11,2026-08-11T09:27:00,KOTAKBANK,391.2,392.8,390.7,390.95,3.1,390.95,12.1272,403.3272,379.0728,False,False,False,NONE,-0.72,4.8,0.03,-3.33
2026-08-11,2026-08-11T09:27:00,KPITTECH,623.55,628.4,623.55,627.2,5.55,627.2,34.60702499999999,658.157025,588.9429749999999,False,False,False,NONE,0.27,3.96,0.15,0.0
2026-08-11,2026-08-11T09:27:00,LAURUSLABS,1843.8,1849.9,1840.8,1847.1,4.45,1847.1,82.0491,1925.8491,1761.7509,False,False,False,NONE,0.07,1.62,-0.05,0.0
2026-08-11,2026-08-11T09:27:00,LICHSGFIN,493.25,494.2,492.0,494.2,3.76,494.2,18.5462,511.7962,474.7038,False,False,False,NONE,0.26,2.69,0.05,0.0
2026-08-11,2026-08-11T09:27:00,LICI,396.8,406.15,394.25,405.05,3.92,405.05,15.554559999999999,412.35456,381.24544000000003,False,False,False,NONE,2.23,-7.06,3.39,-2.6
2026-08-11,2026-08-11T09:27:00,LODHA,1210.5,1222.5,1210.5,1217.6,6.05,1217.6,73.23525,1283.73525,1137.26475,False,False,False,NONE,-0.05,-1.64,-0.01,0.0
2026-08-11,2026-08-11T09:27:00,LT,4076.0,4079.0,4054.8,4060.5,3.03,4060.5,123.5028,4199.5028,3952.4972,False,False,False,NONE,-0.39,2.07,0.3,-1.33
2026-08-11,2026-08-11T09:27:00,LTF,313.05,313.1,311.45,311.6,5.38,311.6,16.84209,329.89209,296.20791,False,False,False,NONE,-0.99,1.98,0.02,0.0
2026-08-11,2026-08-11T09:27:00,LTM,4827.9,4827.9,4782.2,4818.9,5.45,4818.9,263.12055,5091.020549999999,4564.77945,False,False,False,NONE,0.29,1.8,0.09,1.47
2026-08-11,2026-08-11T09:27:00,LUPIN,2287.4,2291.0,2276.9,2279.0,3.93,2279.0,89.89482,2377.29482,2197.50518,False,False,False,NONE,0.06,-2.92,0.04,0.0
2026-08-11,2026-08-11T09:27:00,M&M,3522.0,3522.0,3491.0,3505.0,3.79,3505.0,133.4838,3655.4838,3388.5162,False,False,False,NONE,-0.24,3.39,0.14,-1.06
2026-08-11,2026-08-11T09:27:00,MANAPPURAM,373.0,373.0,368.35,370.5,7.54,370.5,28.124200000000002,401.1242,344.8758,False,False,False,NONE,0.27,-0.35,0.34,0.0
2026-08-11,2026-08-11T09:27:00,MANKIND,2441.3,2447.2,2432.3,2435.0,4.15,2435.0,101.31395000000002,2542.6139500000004,2339.98605,False,False,False,NONE,-0.43,0.4,0.04,0.0
2026-08-11,2026-08-11T09:27:00,MARICO,861.9,861.9,856.0,858.35,3.24,858.35,27.92556,889.82556,833.97444,False,False,False,NONE,-0.05,-1.07,-0.01,0.0
2026-08-11,2026-08-11T09:27:00,MARUTI,14066.0,14125.0,14066.0,14099.0,3.4,14099.0,478.244,14544.244,13587.756,False,False,False,NONE,0.01,1.13,0.08,0.0
2026-08-11,2026-08-11T09:27:00,MAXHEALTH,1066.8,1067.8,1062.0,1063.0,4.94,1063.0,52.69992,1119.49992,1014.1000799999999,False,False,False,NONE,-0.26,2.65,0.07,-1.56
2026-08-11,2026-08-11T09:27:00,MAZDOCK,2587.7,2594.9,2563.1,2568.0,5.44,2568.0,140.77088,2728.47088,2446.92912,False,False,False,NONE,-0.55,-2.71,0.21,0.0
2026-08-11,2026-08-11T09:27:00,MCX,2782.0,2784.9,2756.0,2756.0,5.32,2756.0,148.00240000000002,2930.0024,2633.9976,False,False,False,NONE,-0.57,-1.78,0.7,0.0
2026-08-11,2026-08-11T09:27:00,MFSL,1499.0,1499.0,1487.8,1491.5,5.88,1491.5,88.14119999999998,1587.1412,1410.8588,False,False,False,NONE,-0.61,4.43,0.11,9.8
2026-08-11,2026-08-11T09:27:00,MIDCPNIFTY,14994.95,14994.95,14941.05,14941.05,2.21,14941.05,331.388395,15326.338395,14663.561605,False,False,False,NONE,-0.29,3.77,-0.18,-0.97
2026-08-11,2026-08-11T09:27:00,MOTHERSON,169.01,170.49,169.01,169.5,5.11,169.5,8.636411,177.646411,160.37358899999998,False,False,False,NONE,0.56,-2.5,0.17,0.78
2026-08-11,2026-08-11T09:27:00,MOTILALOFS,880.65,880.9,876.1,876.1,4.71,876.1,41.478615,922.128615,839.171385,False,False,False,NONE,-0.52,-2.91,0.14,0.0
2026-08-11,2026-08-11T09:27:00,MPHASIS,2515.5,2530.0,2514.4,2522.4,5.63,2522.4,141.62265,2657.12265,2373.87735,False,False,False,NONE,0.82,-1.01,0.23,5.66
2026-08-11,2026-08-11T09:27:00,MUTHOOTFIN,2935.1,2962.0,2925.0,2958.1,4.76,2958.1,139.71076,3074.81076,2795.38924,False,False,False,NONE,1.17,-2.83,1.05,2.13
2026-08-11,2026-08-11T09:27:00,NAM-INDIA,1161.2,1170.0,1152.3,1161.2,5.59,1161.2,64.91108,1226.1110800000001,1096.28892,False,False,False,NONE,-0.79,8.82,0.0,-2.17
2026-08-11,2026-08-11T09:27:00,NATIONALUM,387.0,392.1,386.75,387.5,5.57,387.5,21.5559,408.5559,365.4441,False,False,False,NONE,0.86,1.5,-0.56,3.9
2026-08-11,2026-08-11T09:27:00,NAUKRI,1293.4,1328.8,1293.4,1322.0,5.38,1322.0,69.58492,1362.98492,1223.81508,False,False,False,NONE,4.14,-1.9,0.75,12.0
2026-08-11,2026-08-11T09:27:00,NBCC,94.47,94.53,93.72,93.94,6.59,93.94,6.225573,100.695573,88.244427,False,False,False,NONE,-0.7,1.13,0.2,-1.96
2026-08-11,2026-08-11T09:27:00,NESTLEIND,1535.1,1539.7,1523.9,1526.6,3.65,1526.6,56.03115,1591.13115,1479.0688499999999,False,False,False,NONE,-0.41,0.87,0.14,0.0
2026-08-11,2026-08-11T09:27:00,NHPC,76.97,76.97,76.06,76.09,4.29,76.09,3.302013,80.272013,73.667987,False,False,False,NONE,-1.01,2.02,0.26,-1.45
2026-08-11,2026-08-11T09:27:00,NIFTY,24620.0,24621.0,24555.1,24570.9,0.56,24570.9,137.872,24757.872,24482.128,False,False,False,NONE,-0.36,1.8,0.31,-2.68
2026-08-11,2026-08-11T09:27:00,NIFTYNXT50,74310.4,74400.0,74310.4,74395.0,2.61,74395.0,1939.5014399999998,76249.90143999999,72370.89856,False,False,False,NONE,-0.21,5.79,0.78,-1.09
2026-08-11,2026-08-11T09:27:00,NMDC,85.96,86.31,85.8,85.85,5.51,85.85,4.736396,90.696396,81.223604,False,False,False,NONE,0.5,-1.25,0.01,1.67
2026-08-11,2026-08-11T09:27:00,NTPC,340.2,340.8,339.85,340.1,3.42,340.1,11.634839999999999,351.83484,328.56516,False,False,False,NONE,-0.34,0.46,0.0,0.0
2026-08-11,2026-08-11T09:27:00,NYKAA,324.35,327.0,324.35,325.95,4.77,325.95,15.471494999999999,339.821495,308.878505,False,False,False,NONE,0.2,1.07,0.04,0.0
2026-08-11,2026-08-11T09:27:00,OBEROIRLTY,1805.1,1811.0,1801.1,1801.2,4.3,1801.2,77.6193,1882.7193,1727.4806999999998,False,False,False,NONE,-0.19,2.36,-0.08,0.0
2026-08-11,2026-08-11T09:27:00,OFSS,11848.0,11915.0,11845.0,11862.0,5.76,11862.0,682.4448,12530.4448,11165.5552,False,False,False,NONE,0.63,2.97,0.11,1.19
2026-08-11,2026-08-11T09:27:00,OIL,465.0,480.15,464.0,480.15,5.44,480.15,25.296000000000003,490.296,439.704,False,False,False,NONE,5.53,19.93,0.92,-6.85
2026-08-11,2026-08-11T09:27:00,ONGC,240.98,243.65,240.21,243.27,3.39,243.27,8.169222,249.14922199999998,232.810778,False,False,False,NONE,1.59,3.57,-0.33,2.38
2026-08-11,2026-08-11T09:27:00,PAGEIND,38150.0,38395.0,38015.0,38050.0,6.43,38050.0,2453.045,40603.045,35696.955,False,False,False,NONE,-0.74,1.44,1.0,6.67
2026-08-11,2026-08-11T09:27:00,PATANJALI,356.0,356.55,354.1,356.25,6.99,356.25,24.8844,380.8844,331.1156,False,False,False,NONE,0.21,0.34,0.53,0.0
2026-08-11,2026-08-11T09:27:00,PAYTM,1593.0,1609.2,1578.0,1604.4,6.15,1604.4,97.96950000000001,1690.9695,1495.0305,False,False,False,NONE,0.78,4.33,0.23,-1.0
2026-08-11,2026-08-11T09:27:00,PERSISTENT,5472.0,5542.0,5455.0,5530.0,5.45,5530.0,298.224,5770.224,5173.776,False,False,False,NONE,1.06,2.28,0.08,1.92
2026-08-11,2026-08-11T09:27:00,PETRONET,277.95,277.95,276.2,276.55,4.64,276.55,12.89688,290.84688,265.05312,False,False,False,NONE,-0.47,5.17,-0.01,1.06
2026-08-11,2026-08-11T09:27:00,PFC,386.9,387.65,383.6,384.9,4.29,384.9,16.59801,403.49800999999997,370.30199,False,False,False,NONE,-0.38,0.89,0.59,-1.82
2026-08-11,2026-08-11T09:27:00,PGEL,621.0,627.3,617.35,619.3,6.21,619.3,38.564099999999996,659.5641,582.4359,False,False,False,NONE,-0.64,2.02,0.13,-1.56
2026-08-11,2026-08-11T09:27:00,PHOENIXLTD,1936.0,1936.0,1932.8,1933.7,3.94,1933.7,76.2784,2012.2784,1859.7216,False,False,False,NONE,-0.42,0.61,-0.01,1.85
2026-08-11,2026-08-11T09:27:00,PIDILITIND,1679.4,1687.4,1678.2,1683.3,3.45,1683.3,57.9393,1737.3393,1621.4607,False,False,False,NONE,0.31,-0.49,0.21,1.67
2026-08-11,2026-08-11T09:27:00,PIIND,2736.1,2745.0,2725.3,2731.0,6.85,2731.0,187.42285,2923.52285,2548.67715,False,False,False,NONE,-0.5,11.62,0.11,2.74
2026-08-11,2026-08-11T09:27:00,PNB,114.05,114.05,113.01,113.39,4.15,113.39,4.733075,118.783075,109.316925,False,False,False,NONE,-0.4,3.11,0.23,-1.16
2026-08-11,2026-08-11T09:27:00,PNBHOUSING,1154.7,1154.7,1145.5,1145.5,5.26,1145.5,60.73722,1215.43722,1093.96278,False,False,False,NONE,-0.88,0.8,0.1,0.0
2026-08-11,2026-08-11T09:27:00,POLICYBZR,1615.0,1656.7,1615.0,1651.0,5.52,1651.0,89.148,1704.148,1525.852,False,False,False,NONE,1.64,3.6,0.01,4.11
2026-08-11,2026-08-11T09:27:00,POLYCAB,9321.0,9340.0,9258.5,9264.5,4.05,9264.5,377.50049999999993,9698.5005,8943.4995,False,False,False,NONE,-0.63,0.59,0.25,-1.41
2026-08-11,2026-08-11T09:27:00,POWERGRID,269.2,269.35,268.5,268.85,3.42,268.85,9.20664,278.40664,259.99336,False,False,False,NONE,-0.44,3.41,0.06,-1.59
2026-08-11,2026-08-11T09:27:00,POWERINDIA,36350.0,36640.0,35655.0,35670.0,5.91,35670.0,2148.285,38498.285,34201.715,False,False,False,NONE,-1.79,-0.72,-0.85,0.75
2026-08-11,2026-08-11T09:27:00,PREMIERENE,1056.3,1056.3,1044.2,1044.2,5.13,1044.2,54.18818999999999,1110.48819,1002.11181,False,False,False,NONE,-0.45,0.65,-0.06,-2.13
2026-08-11,2026-08-11T09:27:00,PRESTIGE,1610.0,1643.6,1610.0,1627.3,5.15,1627.3,82.915,1692.915,1527.085,False,False,False,NONE,2.44,0.28,1.38,1.41
2026-08-11,2026-08-11T09:27:00,RADICO,4573.9,4573.9,4554.3,4557.2,5.31,4557.2,242.87408999999997,4816.77409,4331.025909999999,False,False,False,NONE,0.29,0.27,0.16,0.0
2026-08-11,2026-08-11T09:27:00,RBLBANK,389.3,390.05,386.8,387.45,4.57,387.45,17.79101,407.09101,371.50899000000004,False,False,False,NONE,-0.62,2.02,0.12,0.0
2026-08-11,2026-08-11T09:27:00,RECLTD,343.75,344.05,341.25,341.95,4.08,341.95,14.025,357.775,329.725,False,False,False,NONE,-0.09,-1.9,0.14,0.0
2026-08-11,2026-08-11T09:27:00,RELIANCE,1327.0,1327.4,1317.6,1321.7,3.0,1321.7,39.81,1366.81,1287.19,False,False,False,NONE,-0.43,0.26,0.06,-1.28
2026-08-11,2026-08-11T09:27:00,RVNL,230.97,230.99,229.27,230.38,6.73,230.38,15.544281000000002,246.514281,215.425719,False,False,False,NONE,-0.25,0.81,0.55,0.0
2026-08-11,2026-08-11T09:27:00,SAIL,170.05,173.0,169.93,173.0,5.51,173.0,9.369755,179.419755,160.680245,False,False,False,NONE,1.13,-6.4,-0.08,0.0
2026-08-11,2026-08-11T09:27:00,SBICARD,654.25,654.25,649.3,649.75,4.35,649.75,28.459874999999997,682.709875,625.790125,False,False,False,NONE,-0.55,-3.13,0.12,0.0
2026-08-11,2026-08-11T09:27:00,SBILIFE,1856.6,1860.5,1845.7,1846.6,3.59,1846.6,66.65194,1923.2519399999999,1789.94806,False,False,False,NONE,-0.46,3.18,0.07,-1.56
2026-08-11,2026-08-11T09:27:00,SBIN,1075.0,1075.0,1063.0,1070.0,3.64,1070.0,39.13,1114.13,1035.87,False,False,False,NONE,-0.54,1.36,0.25,-3.28
2026-08-11,2026-08-11T09:27:00,SENSEX,78883.0,78883.0,78515.15,78587.1,0.97,78587.1,765.1650999999999,79648.1651,78117.8349,False,False,False,NONE,-0.37,1.27,1.29,-4.84
2026-08-11,2026-08-11T09:27:00,SHREECEM,26005.0,26175.0,25870.0,25890.0,3.87,25890.0,1006.3935,27011.3935,24998.6065,False,False,False,NONE,-1.05,-0.91,0.5,0.0
2026-08-11,2026-08-11T09:27:00,SHRIRAMFIN,1136.0,1136.0,1124.7,1126.9,4.7,1126.9,53.391999999999996,1189.392,1082.608,False,False,False,NONE,-0.83,-1.1,0.33,0.0
2026-08-11,2026-08-11T09:27:00,SIEMENS,3911.9,3954.9,3890.0,3905.0,6.81,3905.0,266.40039,4178.30039,3645.49961,False,False,False,NONE,-0.8,0.58,0.54,-1.33
2026-08-11,2026-08-11T09:27:00,SOLARINDS,18890.0,18890.0,18625.0,18625.0,5.7,18625.0,1076.73,19966.73,17813.27,False,False,False,NONE,-0.94,1.78,0.21,0.0
2026-08-11,2026-08-11T09:27:00,SONACOMS,808.0,821.6,808.0,812.05,5.11,812.05,41.2888,849.2888,766.7112,False,False,False,NONE,-0.29,2.47,-0.66,-3.95
2026-08-11,2026-08-11T09:27:00,SRF,2620.2,2620.2,2600.2,2603.1,4.05,2603.1,106.1181,2726.3181,2514.0818999999997,False,False,False,NONE,-0.65,1.54,0.13,0.0
2026-08-11,2026-08-11T09:27:00,SUNPHARMA,1946.6,1955.2,1945.4,1949.8,3.07,1949.8,59.76061999999999,2006.36062,1886.83938,False,False,False,NONE,-0.13,-1.39,0.06,0.0
2026-08-11,2026-08-11T09:27:00,SUPREMEIND,3475.0,3495.9,3428.1,3434.0,4.3,3434.0,149.425,3624.425,3325.575,False,False,False,NONE,-1.37,-3.69,0.3,0.0
2026-08-11,2026-08-11T09:27:00,SUZLON,47.57,47.77,47.46,47.49,5.6,47.49,2.66392,50.23392,44.90608,False,False,False,NONE,-0.17,-1.62,0.05,0.0
2026-08-11,2026-08-11T09:27:00,SWIGGY,277.45,277.6,274.2,275.2,6.56,275.2,18.20072,295.65072,259.24928,False,False,False,NONE,-0.34,-3.28,0.84,-2.13
2026-08-11,2026-08-11T09:27:00,TATACONSUM,1110.5,1110.5,1093.4,1095.8,3.78,1095.8,41.97689999999999,1152.4769,1068.5231,False,False,False,NONE,-1.07,3.11,0.12,-3.17
2026-08-11,2026-08-11T09:27:00,TATAELXSI,3815.1,3842.0,3815.1,3823.8,4.88,3823.8,186.17687999999998,4001.27688,3628.92312,False,False,False,NONE,0.07,1.65,-0.01,0.0
2026-08-11,2026-08-11T09:27:00,TATAPOWER,381.95,382.85,380.5,381.0,3.34,381.0,12.75713,394.70713,369.19286999999997,False,False,False,NONE,-0.17,-0.7,-0.06,0.0
2026-08-11,2026-08-11T09:27:00,TATASTEEL,191.21,191.22,190.5,190.8,4.09,190.8,7.820489,199.03048900000002,183.389511,False,False,False,NONE,-0.21,3.11,0.11,0.0
2026-08-11,2026-08-11T09:27:00,TCS,2453.0,2458.9,2436.7,2447.0,4.06,2447.0,99.59179999999998,2552.5918,2353.4082,False,False,False,NONE,0.5,0.39,0.06,1.35
2026-08-11,2026-08-11T09:27:00,TECHM,1654.0,1664.1,1649.4,1654.8,4.25,1654.8,70.295,1724.295,1583.705,False,False,False,NONE,0.6,2.13,0.06,2.04
