Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
DABUR,419.4,-3.72,29977500.0,2.05,,,,,,,,,2886250.0,-39.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,419.4,427.788,402.62399999999997
ADANIENSOL,1642.0,-1.84,19190925.0,0.2,,,,,,,,,143775.0,-93.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1642.0,1674.84,1576.32
BAJFINANCE,1054.6,-0.27,65808750.0,0.23,,,,,,,,,453000.0,-93.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1054.6,1075.692,1012.4159999999998
IDFCFIRSTB,84.32,-0.86,353767050.0,0.14,,,,,,,,,1864275.0,-93.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,84.32,86.0064,80.9472
BSE,3540.0,-0.37,8271200.0,0.09,,,,,,,,,96600.0,-92.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3540.0,3610.8,3398.4
SUZLON,46.66,-2.0,459676500.0,0.06,,,,,,,,,7861300.0,-93.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,46.66,47.593199999999996,44.7936
ADANIGREEN,1358.6,-1.68,26299200.0,0.2,,,,,,,,,157200.0,-93.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1358.6,1385.772,1304.2559999999999
PREMIERENE,998.2,-3.14,6583200.0,2.48,,,,,,,,,358800.0,-53.06,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,998.2,1018.1640000000001,958.272
WAAREEENER,2553.7,-6.53,7435050.0,5.01,,,,,,,,,1126650.0,-15.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2553.7,2604.774,2451.5519999999997
GMRAIRPORT,106.01,-1.54,128123775.0,0.2,,,,,,,,,920700.0,-92.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,106.01,108.1302,101.7696
HDFCBANK,750.6,-0.02,297941800.0,0.1,,,,,,,,,1482000.0,-92.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,750.6,765.6120000000001,720.576
TRENT,3008.0,-0.17,11171925.0,0.12,,,,,,,,,90225.0,-89.61,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3008.0,3068.16,2887.68
KPITTECH,601.25,-5.71,12883600.0,4.7,,,,,,,,,2615625.0,-90.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,601.25,613.275,577.1999999999999
360ONE,1154.8,-0.85,4433500.0,0.48,,,,,,,,,153000.0,-79.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1154.8,1177.896,1108.608
HINDPETRO,392.9,-0.56,42091650.0,0.3,,,,,,,,,295650.0,-91.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,392.9,400.758,377.18399999999997
LICHSGFIN,538.5,-1.58,23691000.0,0.54,,,,,,,,,251000.0,-90.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,538.5,549.27,516.96
MAZDOCK,2294.1,-0.75,4916925.0,0.22,,,,,,,,,21600.0,-90.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2294.1,2339.982,2202.336
BANKNIFTY,57083.6,-0.45,2091390.0,0.27,,,,,,,,,56580.0,-89.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,57083.6,58225.272,54800.255999999994
SENSEX,77650.0,-0.07,25220.0,0.56,,,,,,,,,2500.0,-91.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,77650.0,79203.0,74544.0
INDIANB,828.5,-0.43,12391000.0,0.12,,,,,,,,,108000.0,-91.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,828.5,845.07,795.36
BPCL,318.75,-0.17,38692225.0,0.16,,,,,,,,,240950.0,-91.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,318.75,325.125,306.0
NBCC,93.52,-1.37,100295000.0,0.1,,,,,,,,,533000.0,-89.15,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,93.52,95.3904,89.77919999999999
INOXWIND,75.32,-2.31,106176000.0,0.75,,,,,,,,,1708800.0,-91.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,75.32,76.82639999999999,72.3072
ASIANPAINT,2684.0,-3.1,7979750.0,1.63,,,,,,,,,597250.0,-93.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2684.0,2737.68,2576.64
SBIN,1017.4,-0.24,80880000.0,0.02,,,,,,,,,280500.0,-92.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1017.4,1037.748,976.704
INDIGO,5242.0,-0.98,5638200.0,0.24,,,,,,,,,64200.0,-88.58,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,5242.0,5346.84,5032.32
ADANIPORTS,1679.1,-2.88,20870550.0,1.42,,,,,,,,,1140000.0,-87.71,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1679.1,1712.682,1611.936
YESBANK,22.81,-0.7,1192996000.0,0.15,,,,,,,,,7339600.0,-86.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,22.81,23.266199999999998,21.897599999999997
ULTRACEMCO,11840.0,-1.77,1761050.0,0.08,,,,,,,,,20100.0,-85.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,11840.0,12076.800000000001,11366.4
UNOMINDA,1170.7,-0.39,4519900.0,0.97,,,,,,,,,76450.0,-90.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1170.7,1194.114,1123.872
SHRIRAMFIN,1040.6,-0.67,27173850.0,0.52,,,,,,,,,300300.0,-89.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1040.6,1061.412,998.9759999999999
MCX,2715.0,-0.63,7017075.0,0.19,,,,,,,,,89325.0,-89.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2715.0,2769.3,2606.4
JSWENERGY,544.75,-0.78,24969025.0,0.08,,,,,,,,,74175.0,-94.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,544.75,555.645,522.96
PGEL,615.65,-0.14,10454750.0,0.47,,,,,,,,,217550.0,-94.65,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,615.65,627.963,591.024
OBEROIRLTY,1826.1,-0.75,5493600.0,0.1,,,,,,,,,24500.0,-94.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1826.1,1862.6219999999998,1753.0559999999998
PIDILITIND,1634.5,-0.1,7645500.0,0.21,,,,,,,,,51000.0,-95.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1634.5,1667.19,1569.12
POLICYBZR,1608.7,-0.52,9336950.0,0.02,,,,,,,,,24150.0,-95.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1608.7,1640.874,1544.352
NIFTYNXT50,72650.0,-0.01,15825.0,0.48,,,,,,,,,125.0,-95.87,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,72650.0,74103.0,69744.0
CANBK,124.88,-0.46,402509250.0,0.01,,,,,,,,,870750.0,-95.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,124.88,127.3776,119.88479999999998
APOLLOHOSP,8956.5,-0.08,1921000.0,0.01,,,,,,,,,4750.0,-95.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,8956.5,9135.630000000001,8598.24
GLENMARK,2260.0,-0.56,11598375.0,0.04,,,,,,,,,60000.0,-95.41,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2260.0,2305.2,2169.6
NHPC,77.75,-0.49,121458200.0,0.03,,,,,,,,,326650.0,-96.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,77.75,79.305,74.64
DLF,669.05,-0.48,46986050.0,0.08,,,,,,,,,169100.0,-96.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,669.05,682.4309999999999,642.2879999999999
ABCAPITAL,397.0,-0.77,33935700.0,0.03,,,,,,,,,300700.0,-95.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,397.0,404.94,381.12
MOTHERSON,145.71,-0.52,127624800.0,0.37,,,,,,,,,744150.0,-95.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,145.71,148.6242,139.8816
MOTILALOFS,850.65,-1.13,6960275.0,0.16,,,,,,,,,38750.0,-95.04,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,850.65,867.663,816.6239999999999
SRF,2643.0,-0.56,4420200.0,0.07,,,,,,,,,17800.0,-94.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2643.0,2695.86,2537.2799999999997
GVT&D,4084.3,-0.82,2944375.0,0.59,,,,,,,,,36500.0,-94.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4084.3,4165.986,3920.928
ICICIBANK,1421.8,-0.65,106572200.0,0.1,,,,,,,,,364000.0,-94.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1421.8,1450.2359999999999,1364.9279999999999
RVNL,223.54,-0.85,34825175.0,0.27,,,,,,,,,315700.0,-95.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,223.54,228.0108,214.5984
MANAPPURAM,371.95,-0.01,53469000.0,0.45,,,,,,,,,543000.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,371.95,379.389,357.072
MIDCPNIFTY,14714.55,-0.1,1889640.0,0.07,,,,,,,,,12600.0,-94.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,14714.55,15008.841,14125.967999999999
SBICARD,660.1,-0.02,21792000.0,0.3,,,,,,,,,116800.0,-94.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,660.1,673.302,633.696
PNBHOUSING,1042.3,-0.82,7407400.0,0.21,,,,,,,,,68250.0,-94.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1042.3,1063.146,1000.608
NATIONALUM,346.85,-0.06,43867500.0,0.01,,,,,,,,,474375.0,-94.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,346.85,353.78700000000003,332.976
ADANIPOWER,208.6,-0.92,153388400.0,0.2,,,,,,,,,752600.0,-94.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,208.6,212.772,200.256
CROMPTON,263.75,-0.88,58234900.0,0.01,,,,,,,,,645000.0,-94.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,263.75,269.025,253.2
GRASIM,3114.6,-0.16,11924500.0,0.01,,,,,,,,,7250.0,-98.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3114.6,3176.892,2990.0159999999996
GODREJCP,1073.4,-0.11,10182000.0,0.01,,,,,,,,,6000.0,-99.25,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1073.4,1094.8680000000002,1030.464
UPL,611.35,-0.23,30281540.0,0.01,,,,,,,,,52845.0,-97.96,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,611.35,623.577,586.896
NTPC,344.7,-0.25,100576500.0,0.01,,,,,,,,,100500.0,-97.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,344.7,351.594,330.912
IREDA,118.3,-0.73,63512900.0,0.11,,,,,,,,,153850.0,-97.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,118.3,120.666,113.568
RBLBANK,370.5,-0.63,47710725.0,0.31,,,,,,,,,250825.0,-97.22,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,370.5,377.91,355.68
JIOFIN,248.6,-0.83,169519600.0,0.42,,,,,,,,,2488650.0,-96.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,248.6,253.572,238.65599999999998
TIINDIA,2770.1,-1.1,1950200.0,0.03,,,,,,,,,5800.0,-96.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2770.1,2825.502,2659.296
CGPOWER,828.5,-0.71,18642200.0,0.49,,,,,,,,,185300.0,-96.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,828.5,845.07,795.36
OFSS,11465.0,-0.04,1303200.0,0.08,,,,,,,,,12700.0,-95.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,11465.0,11694.300000000001,11006.4
AXISBANK,1230.5,-0.77,78758125.0,0.06,,,,,,,,,273750.0,-95.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1230.5,1255.1100000000001,1181.28
VOLTAS,1310.1,-0.83,7225500.0,0.01,,,,,,,,,33750.0,-95.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1310.1,1336.302,1257.696
KOTAKBANK,390.45,-0.26,179642000.0,0.01,,,,,,,,,314000.0,-95.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,390.45,398.259,374.832
INDHOTEL,740.1,-0.04,21485000.0,0.04,,,,,,,,,56000.0,-96.01,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,740.1,754.902,710.496
SOLARINDS,18059.0,-0.75,787200.0,0.14,,,,,,,,,2400.0,-96.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,18059.0,18420.18,17336.64
ASHOKLEY,158.19,-0.28,144005000.0,0.18,,,,,,,,,850000.0,-96.27,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,158.19,161.3538,151.86239999999998
ANGELONE,301.95,-0.46,25340000.0,0.28,,,,,,,,,262500.0,-95.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,301.95,307.989,289.87199999999996
TITAN,4855.0,-0.15,5730550.0,0.16,,,,,,,,,27650.0,-95.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4855.0,4952.1,4660.8
GODREJPROP,2145.1,-0.8,7532525.0,0.1,,,,,,,,,25025.0,-96.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2145.1,2188.002,2059.296
CONCOR,523.95,-0.45,21895000.0,0.01,,,,,,,,,62500.0,-96.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,523.95,534.4290000000001,502.992
JUBLFOOD,437.2,-0.51,17331250.0,0.05,,,,,,,,,83750.0,-96.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,437.2,445.944,419.712
BLUESTARCO,1677.9,-0.18,3118700.0,0.01,,,,,,,,,11050.0,-96.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1677.9,1711.458,1610.784
ADANIENT,3020.2,-0.75,16169043.0,0.13,,,,,,,,,92700.0,-96.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3020.2,3080.604,2899.392
PETRONET,277.8,-0.13,31490600.0,0.07,,,,,,,,,89300.0,-96.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,277.8,283.356,266.688
BANKBARODA,243.75,-0.45,130490100.0,0.06,,,,,,,,,456300.0,-96.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,243.75,248.625,234.0
BANKINDIA,137.49,-0.41,99070400.0,0.05,,,,,,,,,296400.0,-96.44,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,137.49,140.2398,131.9904
POLYCAB,9013.0,-0.97,2334375.0,0.2,,,,,,,,,11250.0,-96.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,9013.0,9193.26,8652.48
FORTIS,954.7,-0.35,9090750.0,0.01,,,,,,,,,27900.0,-96.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,954.7,973.7940000000001,916.5120000000001
UNIONBANK,170.62,-0.57,119545800.0,0.04,,,,,,,,,358425.0,-96.57,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,170.62,174.0324,163.7952
AMBER,7426.0,-0.24,1264500.0,0.16,,,,,,,,,12000.0,-96.52,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,7426.0,7574.52,7128.96
BEL,387.1,-0.65,100595025.0,0.1,,,,,,,,,591375.0,-96.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,387.1,394.84200000000004,371.616
TATASTEEL,188.25,-0.08,161163750.0,0.16,,,,,,,,,937750.0,-96.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,188.25,192.01500000000001,180.72
COCHINSHIP,1398.0,-0.45,5723200.0,0.09,,,,,,,,,12800.0,-98.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1398.0,1425.96,1342.08
BHEL,405.95,-0.32,81041625.0,0.06,,,,,,,,,236250.0,-98.31,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,405.95,414.069,389.712
JINDALSTEL,1094.2,-0.01,12802500.0,0.01,,,,,,,,,46250.0,-98.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1094.2,1116.084,1050.432
PHOENIXLTD,1901.5,-0.57,3577350.0,0.32,,,,,,,,,50400.0,-97.77,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1901.5,1939.53,1825.4399999999998
ICICIGI,1653.4,-0.24,5073250.0,0.02,,,,,,,,,9750.0,-97.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1653.4,1686.468,1587.2640000000001
DELHIVERY,467.55,-0.6,23175675.0,0.29,,,,,,,,,124500.0,-97.55,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,467.55,476.901,448.848
PAYTM,1333.9,-0.05,19631550.0,0.06,,,,,,,,,150075.0,-97.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1333.9,1360.5780000000002,1280.544
COLPAL,2148.0,-1.29,4361775.0,0.34,,,,,,,,,99000.0,-97.18,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_30_7_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2148.0,2190.96,2062.08
